date,day_idx,cash,n_open_positions,realized_dollars_so_far,nav,log_ret
2025-07-02,3507,122489.63643285792,0,0.0,122489.63643285792,0.0
2025-07-03,3508,122489.63643285792,0,0.0,122489.63643285792,0.0
2025-07-07,3509,122489.63643285792,0,0.0,122489.63643285792,0.0
2025-07-08,3510,122489.63643285792,0,0.0,122489.63643285792,0.0
2025-07-09,3511,122489.63643285792,0,0.0,122489.63643285792,0.0
2025-07-10,3512,122489.63643285792,0,0.0,122489.63643285792,0.0
2025-07-11,3513,122489.63643285792,0,0.0,122489.63643285792,0.0
2025-07-14,3514,122489.63643285792,0,0.0,122489.63643285792,0.0
2025-07-15,3515,122489.63643285792,0,0.0,122489.63643285792,0.0
2025-07-16,3516,122489.63643285792,0,0.0,122489.63643285792,0.0
2025-07-17,3517,122489.63643285792,0,0.0,122489.63643285792,0.0
2025-07-18,3518,122489.63643285792,0,0.0,122489.63643285792,0.0
2025-07-21,3519,122489.63643285792,0,0.0,122489.63643285792,0.0
2025-07-22,3520,122489.63643285792,0,0.0,122489.63643285792,0.0
2025-07-23,3521,122489.63643285792,0,0.0,122489.63643285792,0.0
2025-07-24,3522,91867.22732464343,1,0.0,122489.63643285792,0.0
2025-07-25,3523,91867.22732464343,1,0.0,123112.38600564995,0.005071219701096693
2025-07-28,3524,91867.22732464343,1,0.0,123385.17544387585,0.0022133245293269152
2025-07-29,3525,91867.22732464343,1,0.0,123444.39946664858,0.0004798778584836016
2025-07-30,3526,91867.22732464343,1,0.0,123105.20733622294,-0.002751513975797598
2025-07-31,3527,91867.22732464343,1,0.0,122688.84450945709,-0.0033879031806216073
2025-08-01,3528,91867.22732464343,1,0.0,122319.14303396673,-0.003017875129601525
2025-08-04,3529,91867.22732464343,1,0.0,121725.10813888269,-0.004868265205575848
2025-08-05,3530,30796.491841819166,3,0.0,122141.47096564854,0.003414680542631331
2025-08-06,3531,93.27828388440685,4,0.0,122812.85423173904,0.005481715391305671
2025-08-07,3532,30570.31933620219,3,0.0,121344.82615133836,-0.012025390878710808
2025-08-08,3533,415.8448889149913,4,0.0,120617.89778914879,-0.006008616016571731
2025-08-11,3534,415.8448889149913,4,0.0,120861.45109765958,0.0020171778018992495
2025-08-12,3535,415.8448889149913,4,0.0,120669.28008327293,-0.0015912762239215228
2025-08-13,3536,415.8448889149913,4,0.0,123188.89565544226,0.020665333298564088
2025-08-14,3537,415.8448889149913,4,0.0,124543.96077785324,0.010939837827049706
2025-08-15,3538,415.8448889149913,4,0.0,123899.00375162525,-0.005192004340200441
2025-08-18,3539,415.8448889149913,4,0.0,123709.42485126865,-0.001531280162555881
2025-08-19,3540,56839.87362324202,2,0.0,124746.24763974341,0.00834618744445665
2025-08-20,3541,91477.77339129752,1,0.0,124892.45562785311,0.0011713568682525457
2025-08-21,3542,91477.77339129752,1,0.0,124158.17459423411,-0.005896657724393581
2025-08-22,3543,126454.02662601619,0,0.0,126454.02662601619,0.018322461948119165
2025-08-25,3544,126454.02662601619,0,0.0,126454.02662601619,0.0
2025-08-26,3545,126454.02662601619,0,0.0,126454.02662601619,0.0
2025-08-27,3546,126454.02662601619,0,0.0,126454.02662601619,0.0
2025-08-28,3547,94840.51996951214,1,0.0,126454.02662601619,0.0
2025-08-29,3548,94840.51996951214,1,0.0,126411.9398169148,-0.0003328784025944034
2025-09-02,3549,94840.51996951214,1,0.0,125374.49997256571,-0.00824067980905899
2025-09-03,3550,94840.51996951214,1,0.0,126357.22696508301,0.0078077721614783725
2025-09-04,3551,94840.51996951214,1,0.0,126610.79998991884,0.002004783867884795
2025-09-05,3552,94840.51996951214,1,0.0,126994.84212296897,0.003028658380084664
2025-09-08,3553,94840.51996951214,1,0.0,127121.10255027312,0.0009937230649303842
2025-09-09,3554,94840.51996951214,1,0.0,126681.29539516366,-0.003465748148126438
2025-09-10,3555,94840.51996951214,1,0.0,124924.17111518091,-0.013967525197019727
2025-09-11,3556,94840.51996951214,1,0.0,125563.89061352193,0.005107795435515637
2025-09-12,3557,124280.24293592974,0,0.0,124280.24293592974,-0.01027567831446832
2025-09-15,3558,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-09-16,3559,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-09-17,3560,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-09-18,3561,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-09-19,3562,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-09-22,3563,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-09-23,3564,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-09-24,3565,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-09-25,3566,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-09-26,3567,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-09-29,3568,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-09-30,3569,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-10-01,3570,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-10-02,3571,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-10-03,3572,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-10-06,3573,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-10-07,3574,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-10-08,3575,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-10-09,3576,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-10-10,3577,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-10-13,3578,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-10-14,3579,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-10-15,3580,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-10-16,3581,124280.24293592974,0,0.0,124280.24293592974,0.0
2025-10-17,3582,93210.1822019473,1,0.0,124280.24293592974,0.0
2025-10-20,3583,93210.1822019473,1,0.0,124529.3015391578,0.002002002671878032
2025-10-21,3584,93210.1822019473,1,0.0,125359.49688261503,0.006644542717574463
2025-10-22,3585,61870.30798129355,2,0.0,125359.49688261503,0.0
2025-10-23,3586,61870.30798129355,2,0.0,125282.61784643377,-0.0006134566704829322
2025-10-24,3587,61870.30798129355,2,0.0,125203.58963575932,-0.0006309985215630955
2025-10-27,3588,61870.30798129355,2,0.0,125892.4511814091,0.005486850940533136
2025-10-28,3589,61870.30798129355,2,0.0,126239.53260265235,0.002753174232582317
2025-10-29,3590,61870.30798129355,2,0.0,125455.35005807508,-0.006231235801528614
2025-10-30,3591,61870.30798129355,2,0.0,124874.25425415038,-0.004642653826559244
2025-10-31,3592,94496.98498465597,1,0.0,125753.40983606767,0.007015659592652879
2025-11-03,3593,94496.98498465597,1,0.0,125898.67355288244,0.0011544806702395306
2025-11-04,3594,63067.131998428726,2,0.0,125719.41194490898,-0.0014248708549525575
2025-11-05,3595,94373.50692999702,1,0.0,126392.42744451003,0.005339036040034011
2025-11-06,3596,31557.08674569095,3,0.0,125632.84036861213,-0.0060278826998372975
2025-11-07,3597,974.9041959837159,4,0.0,122328.73019882894,-0.026651756884257423
2025-11-10,3598,974.9041959837159,4,0.0,123549.36735787676,0.009928881010286121
2025-11-11,3599,974.9041959837159,4,0.0,123834.99822488282,0.002309208128484837
2025-11-12,3600,974.9041959837159,4,0.0,125314.4834918482,0.011876425724697137
2025-11-13,3601,974.9041959837159,4,0.0,126579.2513121333,0.010042158849557963
2025-11-14,3602,974.9041959837159,4,0.0,126562.23822363021,-0.00013441564683773613
2025-11-17,3603,974.9041959837159,4,0.0,126159.4850746459,-0.0031873278220327437
2025-11-18,3604,32063.718086986708,3,0.0,131016.46267072653,0.0377761234274365
2025-11-19,3605,32063.718086986708,3,0.0,133772.6816204225,0.020818969059823885
2025-11-20,3606,101997.65395509,1,0.0,133168.91080316773,-0.004523625122350999
2025-11-21,3607,133481.1911541068,0,0.0,133481.1911541068,0.002342249197839642
2025-11-24,3608,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-11-25,3609,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-11-26,3610,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-11-28,3611,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-01,3612,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-02,3613,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-03,3614,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-04,3615,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-05,3616,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-08,3617,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-09,3618,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-10,3619,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-11,3620,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-12,3621,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-15,3622,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-16,3623,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-17,3624,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-18,3625,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-19,3626,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-22,3627,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-23,3628,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-24,3629,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-26,3630,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-29,3631,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-30,3632,133481.1911541068,0,0.0,133481.1911541068,0.0
2025-12-31,3633,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-02,3634,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-05,3635,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-06,3636,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-07,3637,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-08,3638,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-09,3639,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-12,3640,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-13,3641,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-14,3642,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-15,3643,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-16,3644,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-20,3645,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-21,3646,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-22,3647,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-23,3648,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-26,3649,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-27,3650,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-28,3651,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-29,3652,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-01-30,3653,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-02-02,3654,133481.1911541068,0,0.0,133481.1911541068,0.0
2026-02-03,3655,66740.5955770534,2,0.0,133481.1911541068,0.0
2026-02-04,3656,0.0,4,0.0,133760.38672701723,0.0020894628500650486
2026-02-05,3657,0.0,4,0.0,135252.94782489055,0.011096672334195033
2026-02-06,3658,0.0,4,0.0,140251.72340594113,0.03629211955951578
2026-02-09,3659,0.0,4,0.0,145128.58131850103,0.03418128476146018
2026-02-10,3660,0.0,4,0.0,146039.52965890284,0.006257218962080999
2026-02-11,3661,0.0,4,0.0,145896.18721721694,-0.000982013812760665
2026-02-12,3662,0.0,4,0.0,146655.71061752617,0.005192412781449287
2026-02-13,3663,0.0,4,0.0,147302.50817360645,0.004400615859845805
2026-02-17,3664,0.0,4,0.0,146734.69275638668,-0.0038622060150776665
2026-02-18,3665,69504.67489644923,2,0.0,149467.82856621765,0.018455031172576596
2026-02-19,3666,150929.54372815642,0,0.0,150929.54372815642,0.009731953961222319
2026-02-20,3667,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-02-23,3668,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-02-24,3669,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-02-25,3670,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-02-26,3671,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-02-27,3672,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-03-02,3673,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-03-03,3674,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-03-04,3675,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-03-05,3676,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-03-06,3677,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-03-09,3678,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-03-10,3679,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-03-11,3680,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-03-12,3681,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-03-13,3682,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-03-16,3683,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-03-17,3684,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-03-18,3685,150929.54372815642,0,0.0,150929.54372815642,0.0
2026-03-19,3686,113197.15779611732,1,0.0,150929.54372815642,0.0
2026-03-20,3687,113197.15779611732,1,0.0,153660.1090028553,0.01792994871863635
2026-03-23,3688,113197.15779611732,1,0.0,152326.65715163184,-0.008715803688525177
2026-03-24,3689,113197.15779611732,1,0.0,152856.59672605354,0.0034729304464279236
2026-03-25,3690,113197.15779611732,1,0.0,152958.1111250499,0.0006638948364404937
2026-03-26,3691,113197.15779611732,1,0.0,153398.5803817121,0.0028755341233426524
2026-03-27,3692,113197.15779611732,1,0.0,152218.26042050013,-0.007724219821241751
2026-03-30,3693,113197.15779611732,1,0.0,151345.9248223449,-0.005747305128699584
2026-03-31,3694,113197.15779611732,1,0.0,151019.01404591592,-0.002162359862445572
2026-04-01,3695,113197.15779611732,1,0.0,152509.03895321852,0.009818116393903079
2026-04-02,3696,153697.9618295997,0,0.0,153697.9618295997,0.007765523636009311
2026-04-06,3697,153697.9618295997,0,0.0,153697.9618295997,0.0
2026-04-07,3698,153697.9618295997,0,0.0,153697.9618295997,0.0
2026-04-08,3699,153697.9618295997,0,0.0,153697.9618295997,0.0
2026-04-09,3700,153697.9618295997,0,0.0,153697.9618295997,0.0
2026-04-10,3701,153697.9618295997,0,0.0,153697.9618295997,0.0
2026-04-13,3702,153697.9618295997,0,0.0,153697.9618295997,0.0
2026-04-14,3703,153697.9618295997,0,0.0,153697.9618295997,0.0
2026-04-15,3704,153697.9618295997,0,0.0,153697.9618295997,0.0
2026-04-16,3705,153697.9618295997,0,0.0,153697.9618295997,0.0
2026-04-17,3706,153697.9618295997,0,0.0,153697.9618295997,0.0
2026-04-20,3707,153697.9618295997,0,0.0,153697.9618295997,0.0
2026-04-21,3708,153697.9618295997,0,0.0,153697.9618295997,0.0
2026-04-22,3709,153697.9618295997,0,0.0,153697.9618295997,0.0
2026-04-23,3710,115273.47137219977,1,0.0,153697.9618295997,0.0
2026-04-24,3711,115273.47137219977,1,0.0,153847.9172422473,0.0009751743381096249
2026-04-27,3712,115273.47137219977,1,0.0,153032.6666889234,-0.005313157715827612
2026-04-28,3713,76708.00170642044,2,0.0,154261.87866311727,0.008000262608021691
2026-04-29,3714,76708.00170642044,2,0.0,152041.97840508833,-0.01449501254663647
2026-04-30,3715,76708.00170642044,2,0.0,150651.5380670681,-0.009187181371710606
2026-05-01,3716,38622.09239181251,3,0.0,152343.63725843173,0.011169265521418864
2026-05-04,3717,38622.09239181251,3,0.0,151525.01271505922,-0.005388028833448178
2026-05-05,3718,769.0857578426512,4,0.0,151412.02653587947,-0.0007459383949756479
2026-05-06,3719,769.0857578426512,4,0.0,153310.41840785902,0.012459971124546596
2026-05-07,3720,41303.54716574725,3,0.0,154564.05892715932,0.0081438868132217
2026-05-08,3721,41303.54716574725,3,0.0,153064.62419055286,-0.009748418748689406
2026-05-11,3722,41303.54716574725,3,0.0,153179.74621443442,0.0007518311546562173
2026-05-12,3723,77864.61663363958,2,0.0,153869.4967421965,0.004492775695127886
2026-05-13,3724,77864.61663363958,2,0.0,154516.05061747835,0.004193159038468725
2026-05-14,3725,77864.61663363958,2,0.0,154993.38348439278,0.003084450377018685
2026-05-15,3726,116701.23621344403,1,0.0,154560.7929437479,-0.002794928029976734
2026-05-18,3727,116701.23621344403,1,0.0,154252.93841671117,-0.001993788473473854
2026-05-19,3728,154816.24670024484,0,0.0,154816.24670024484,0.0036451961852154383
2026-05-20,3729,154816.24670024484,0,0.0,154816.24670024484,0.0
2026-05-21,3730,154816.24670024484,0,0.0,154816.24670024484,0.0
2026-05-22,3731,154816.24670024484,0,0.0,154816.24670024484,0.0
2026-05-26,3732,154816.24670024484,0,0.0,154816.24670024484,0.0
2026-05-27,3733,154816.24670024484,0,0.0,154816.24670024484,0.0
2026-05-28,3734,154816.24670024484,0,0.0,154816.24670024484,0.0
2026-05-29,3735,116112.18502518363,1,0.0,154816.24670024484,0.0
2026-06-01,3736,116112.18502518363,1,0.0,160479.59733452287,0.035927906586219756
2026-06-02,3737,116112.18502518363,1,0.0,166425.48563946557,0.036380860471860704
2026-06-03,3738,116112.18502518363,1,0.0,164816.6405593751,-0.009714088904635767
2026-06-04,3739,116112.18502518363,1,0.0,160976.28776193334,-0.023576513490092214
2026-06-05,3740,116112.18502518363,1,0.0,160555.18066043317,-0.002619384935108063
2026-06-08,3741,116112.18502518363,1,0.0,158841.95860646662,-0.01072795134573356
2026-06-09,3742,116112.18502518363,1,0.0,158168.9070852655,-0.004246242670732723
2026-06-10,3743,116112.18502518363,1,0.0,159288.2601499369,0.007052023511067649
2026-06-11,3744,116112.18502518363,1,0.0,157474.26032809,-0.011453499293460475
2026-06-12,3745,157967.35154950473,0,0.0,157967.35154950473,0.0031263574904212056
