date,day_idx,cash,n_open_positions,realized_dollars_so_far,nav,log_ret
2025-03-26,3440,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-03-27,3441,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-03-28,3442,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-03-31,3443,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-01,3444,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-02,3445,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-03,3446,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-04,3447,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-07,3448,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-08,3449,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-09,3450,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-10,3451,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-11,3452,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-14,3453,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-15,3454,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-16,3455,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-17,3456,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-21,3457,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-22,3458,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-23,3459,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-24,3460,94711.99573150444,0,0.0,94711.99573150444,0.0
2025-04-25,3461,71033.99679862833,1,0.0,94711.99573150444,0.0
2025-04-28,3462,71033.99679862833,1,0.0,95476.45683991125,0.008039028816637674
2025-04-29,3463,47211.46982031801,2,0.0,95290.10791324129,-0.0019536860265199187
2025-04-30,3464,47211.46982031801,2,0.0,96197.0624465818,0.009472815475820769
2025-05-01,3465,47211.46982031801,2,0.0,96045.79650973338,-0.0015736966136209762
2025-05-02,3466,22898.74897164462,3,0.0,97250.88339469353,0.01246894151386911
2025-05-05,3467,22898.74897164462,3,0.0,98689.17303420341,0.014681178512968445
2025-05-06,3468,22898.74897164462,3,0.0,98682.56171031803,-6.699362394943036e-05
2025-05-07,3469,22898.74897164462,3,0.0,98251.55293749263,-0.004377194492353661
2025-05-08,3470,0.0,4,0.0,98406.93519067785,0.0015802245506721716
2025-05-09,3471,26745.68357383951,3,0.0,98791.64262991605,0.003901731255260586
2025-05-12,3472,26745.68357383951,3,0.0,98777.87748631454,-0.0001393448100262714
2025-05-13,3473,51408.61847445842,2,0.0,99160.06223549167,0.0038616671938436022
2025-05-14,3474,51408.61847445842,2,0.0,98849.87424004609,-0.0031330574081458178
2025-05-15,3475,51408.61847445842,2,0.0,98722.25675763385,-0.0012918573031141716
2025-05-16,3476,75721.3393231318,1,0.0,99722.24551742594,0.010078356544599678
2025-05-19,3477,75721.3393231318,1,0.0,99818.20116437999,0.0009617664583423345
2025-05-20,3478,75721.3393231318,1,0.0,99562.31943917825,-0.0025667689593011304
2025-05-21,3479,75721.3393231318,1,0.0,99366.40999331091,-0.0019696452067246395
2025-05-22,3480,98796.00698086112,0,0.0,98796.00698086112,-0.0057569401557958375
2025-05-23,3481,98796.00698086112,0,0.0,98796.00698086112,0.0
2025-05-27,3482,98796.00698086112,0,0.0,98796.00698086112,0.0
2025-05-28,3483,98796.00698086112,0,0.0,98796.00698086112,0.0
2025-05-29,3484,98796.00698086112,0,0.0,98796.00698086112,0.0
2025-05-30,3485,98796.00698086112,0,0.0,98796.00698086112,0.0
2025-06-02,3486,98796.00698086112,0,0.0,98796.00698086112,0.0
2025-06-03,3487,98796.00698086112,0,0.0,98796.00698086112,0.0
2025-06-04,3488,49398.00349043055,2,0.0,98796.00698086112,0.0
2025-06-05,3489,49398.00349043055,2,0.0,99715.0829064414,0.00925975967520361
2025-06-06,3490,49398.00349043055,2,0.0,99852.78508854148,0.0013800037584908635
2025-06-09,3491,49398.00349043055,2,0.0,99561.35412698981,-0.0029228736756308237
2025-06-10,3492,24489.144492784075,3,0.0,99635.4359905859,0.0007438058310863128
2025-06-11,3493,24489.144492784075,3,0.0,97911.82379104434,-0.017450567940963523
2025-06-12,3494,24489.144492784075,3,0.0,97695.15395694476,-0.0022153598527903094
2025-06-13,3495,24489.144492784075,3,0.0,97933.16378822565,0.0024332872813095643
2025-06-16,3496,24489.144492784075,3,0.0,98315.20889936177,0.003893490565358563
2025-06-17,3497,24489.144492784075,3,0.0,97557.80634649144,-0.007733646484090737
2025-06-18,3498,71649.8218930378,1,0.0,97141.70547227468,-0.004274294309513395
2025-06-20,3499,71649.8218930378,1,0.0,97075.41843974328,-0.0006826075247136227
2025-06-23,3500,71649.8218930378,1,0.0,96772.10504845603,-0.0031294043211133843
2025-06-24,3501,71649.8218930378,1,0.0,97282.31432916393,0.005258426558854923
2025-06-25,3502,97016.1618500581,0,0.0,97016.1618500581,-0.0027396266899057374
2025-06-26,3503,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-06-27,3504,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-06-30,3505,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-07-01,3506,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-07-02,3507,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-07-03,3508,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-07-07,3509,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-07-08,3510,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-07-09,3511,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-07-10,3512,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-07-11,3513,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-07-14,3514,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-07-15,3515,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-07-16,3516,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-07-17,3517,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-07-18,3518,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-07-21,3519,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-07-22,3520,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-07-23,3521,97016.1618500581,0,0.0,97016.1618500581,0.0
2025-07-24,3522,72762.12138754356,1,0.0,97016.1618500581,0.0
2025-07-25,3523,72762.12138754356,1,0.0,97509.40172818577,0.005071219701096472
2025-07-28,3524,72762.12138754356,1,0.0,97725.46069497368,0.0022133245293269152
2025-07-29,3525,72762.12138754356,1,0.0,97772.3682338158,0.00047987785848382355
2025-07-30,3526,72762.12138754356,1,0.0,97503.71596590187,-0.002751513975797598
2025-07-31,3527,72762.12138754356,1,0.0,97173.94175343611,-0.003387903180621496
2025-08-01,3528,72762.12138754356,1,0.0,96881.12499581564,-0.003017875129601636
2025-08-04,3529,72762.12138754356,1,0.0,96410.62816682353,-0.004868265205575848
2025-08-05,3530,206.81960307659028,4,0.0,96740.4023792893,0.003414680542631331
2025-08-06,3531,206.81960307659028,4,0.0,96286.70167977753,-0.0047009101362624275
2025-08-07,3532,24345.72337934229,3,0.0,95151.2157703627,-0.01186284557045914
2025-08-08,3533,738.6595317810497,4,0.0,94428.25539024494,-0.0076270271283252295
