month,variant,ret,absolute_exposure,recession_trigger,sahm_gap,weight_AI/hyperscale,return_AI/hyperscale,capex_share_AI/hyperscale,price_target_AI/hyperscale,weight_clean_energy,return_clean_energy,capex_share_clean_energy,price_target_clean_energy,weight_crypto,return_crypto,capex_share_crypto,price_target_crypto
2018-11-30,equal_theme,0.06260558756629249,1.0,False,0.0,0.3333333333333333,0.035202225549026966,0.8946148176894207,0.6000000000000001,0.3333333333333333,0.12348061637506269,0.10492630990840889,0.30000000000000004,0.3333333333333333,0.029133920774787825,0.00045887240217040254,0.10000000000000002
2018-12-31,equal_theme,-0.06202560022640152,1.0,False,0.06666666666666643,0.3333333333333333,-0.08041870847461019,0.8941400277280122,0.3,0.3333333333333333,-0.09107925851128978,0.10539903252025894,0.1,0.3333333333333333,-0.014578833693304594,0.0004609397517288617,0.6
2019-01-31,equal_theme,0.10071810170607742,1.0,False,0.13333333333333286,0.3333333333333333,0.10666819431821017,0.895748982660284,0.30000000000000004,0.3333333333333333,0.20221800903876963,0.10379580037691995,0.6000000000000001,0.3333333333333333,-0.006731898238747536,0.0004552169627960451,0.10000000000000002
2019-02-28,equal_theme,0.07699213826283424,1.0,False,0.13333333333333286,0.3333333333333333,0.06977948027762526,0.9007490827307338,0.1,0.3333333333333333,0.046057837655333334,0.09880572517546567,0.3,0.3333333333333333,0.11513909685554413,0.00044519209380052303,0.6
2019-03-31,equal_theme,0.005415868499346109,1.0,False,0.09999999999999964,0.3333333333333333,0.029033194619015212,0.9009334613507768,0.3,0.3333333333333333,-0.032220218096241815,0.09862227863366542,0.1,0.3333333333333333,0.019434628975264934,0.0004442600155577876,0.6
2019-04-30,equal_theme,0.06441151989958385,1.0,False,0.0,0.3333333333333333,0.09329446064225433,0.8469649354418826,0.6,0.3333333333333333,0.062158469940379324,0.15260683857979532,0.1,0.3333333333333333,0.03778162911611793,0.00042822597832216597,0.3
2019-05-31,equal_theme,-0.08799205108291405,1.0,False,0.0,0.3333333333333333,-0.15501075268808284,0.8471444136199074,0.1,0.3333333333333333,0.0031922480699351774,0.15267923963209556,0.6,0.3333333333333333,-0.11215764863059452,0.00017634674799701258,0.3
2019-06-30,equal_theme,0.09570680843492396,1.0,False,0.0,0.3333333333333333,0.12165326274940225,0.8470049444327972,0.1,0.3333333333333333,0.0872187237622013,0.1528185479161065,0.6,0.3333333333333333,0.07824843879316834,0.00017650765109630473,0.3
2019-07-31,equal_theme,0.014320601499194341,1.0,False,0.0,0.3333333333333333,0.06271555636283765,0.8481843366271218,0.30000000000000004,0.3333333333333333,0.026160699324473846,0.15162865637766976,0.6000000000000001,0.3333333333333333,-0.04591445118972848,0.00018700699520842,0.10000000000000002
2019-08-31,equal_theme,0.01643990161617529,1.0,False,0.0,0.3333333333333333,-0.02280297207238069,0.8483646470077439,0.30000000000000004,0.3333333333333333,0.024144910519970364,0.1514619924205423,0.6000000000000001,0.3333333333333333,0.047977766400936206,0.00017336057171372956,0.10000000000000002
2019-09-30,equal_theme,0.01956135111323981,1.0,False,0.0,0.3333333333333333,0.04116413214480685,0.8482264832509296,0.30000000000000004,0.3333333333333333,-0.017932657491667003,0.15159999821849413,0.6000000000000001,0.3333333333333333,0.03545257868657958,0.00017351853057621637,0.10000000000000002
2019-10-31,equal_theme,0.02342202241913882,1.0,False,0.0,0.3333333333333333,0.07017543859642927,0.8475737519904991,0.30000000000000004,0.3333333333333333,-0.032800117446716515,0.15226976616042934,0.6000000000000001,0.3333333333333333,0.032890746107703706,0.00015648184907161356,0.10000000000000002
2019-11-30,equal_theme,0.012698607372053045,1.0,False,0.0,0.3333333333333333,0.04251313828458514,0.847509326633674,0.6000000000000001,0.3333333333333333,0.014636517436794172,0.15234227798527847,0.30000000000000004,0.3333333333333333,-0.019053833605220172,0.0001483953810475879,0.10000000000000002
2019-12-31,equal_theme,0.03927963144365806,1.0,False,0.03333333333333366,0.3333333333333333,0.0798449510255339,0.8464447043887091,0.6000000000000001,0.3333333333333333,0.08921459121337616,0.15235515842473457,0.30000000000000004,0.3333333333333333,-0.0512206479079359,0.0012001371865563721,0.10000000000000002
