trial,seed,n_trades,irr,sharpe,max_dd,hit_pct,avg_pnl_pct
0,100,107,-4.2419010695536326,-0.27292343926557555,-28.653506677061568,50.467289719626166,-0.3009723564798328
1,107,107,6.003255501208682,0.3708097522316834,-16.929838588770952,57.009345794392516,0.6427812019922989
2,114,107,-3.3803703498633264,-0.21059255382008252,-21.360244831133823,52.336448598130836,-0.19760879756405042
3,121,107,9.491625257177127,0.5948235090258993,-15.378775849449134,56.074766355140184,0.9279201818439421
4,128,107,-1.1385717833452214,-0.07033602673591577,-17.032159813049898,50.467289719626166,-0.003326206621184198
5,135,107,-4.27780131102905,-0.26969742352610304,-30.523253903802594,45.794392523364486,-0.3034693676277146
6,142,107,15.678935943378391,0.938579825686565,-14.006693042503604,58.87850467289719,1.4616117475580435
7,149,107,-2.568403576874345,-0.1671150838454661,-24.29005764585589,48.598130841121495,-0.14848875906772208
8,156,107,17.021468543278708,1.0187667788227774,-9.808517074118662,61.6822429906542,1.5587711467711773
9,163,107,6.796853397676483,0.428731717345275,-18.446221741856295,54.20560747663551,0.7240786407074065
10,170,107,-3.2645552003301437,-0.2154504915835937,-20.212372433069646,53.271028037383175,-0.2205726484948524
11,177,107,-1.5181943602355918,-0.10847268628457178,-15.963216036696881,51.4018691588785,-0.0463124163566677
12,184,107,6.012469052415437,0.3662031547405836,-16.283595817947173,52.336448598130836,0.6368507533906566
13,191,107,7.623827819933515,0.450221942025456,-24.37990372352522,57.943925233644855,0.7977195978455994
14,198,107,9.192478594567955,0.5462248378386223,-27.064204457915064,57.009345794392516,0.9097235600133518
15,205,107,-0.1451470000551569,-0.00854664425444401,-24.141613096948234,55.140186915887845,0.1109680332683627
16,212,107,-2.644888769414444,-0.1733138174757899,-20.660400688003687,56.074766355140184,-0.1615234320677943
17,219,107,-7.244857405163685,-0.5548820473419654,-20.95150900810441,52.336448598130836,-0.6045568563795681
18,226,107,1.5871656715623628,0.09451014257660621,-17.632534394548895,52.336448598130836,0.2442603823356387
19,233,107,4.990071106446292,0.3144142288338045,-19.53336589449165,55.140186915887845,0.5336276433849406
20,240,107,0.05089650140885915,0.002990474876569479,-22.81449504861781,54.20560747663551,0.11803665543307061
21,247,107,5.964601236989675,0.3829437265658793,-19.567336520115962,50.467289719626166,0.6245104303478682
22,254,107,4.986225951276557,0.2975323836080946,-23.425877107283178,54.20560747663551,0.5776292299787633
23,261,107,0.8287386594225232,0.0493048061466789,-25.534521828846344,49.532710280373834,0.1986031626555444
24,268,107,10.85218674956101,0.6804320989929286,-16.24656431225243,55.140186915887845,1.0586121914989957
25,275,107,-11.734971323414845,-0.8174889096921674,-28.178181181756166,43.925233644859816,-1.0725983891724913
26,282,107,2.636519127406589,0.1636594227977254,-20.71784228818573,52.336448598130836,0.3522426815224768
27,289,107,1.5492265965685537,0.10090809328829017,-16.625784769185547,56.074766355140184,0.22318311043179745
28,296,107,8.003660168845839,0.47303685969959364,-12.74740012809531,56.074766355140184,0.809354308868047
29,303,107,4.586471735171349,0.2894766918830706,-12.416094111604291,57.943925233644855,0.4968386440322854
30,310,107,6.029178634746346,0.36234987922087963,-24.14938391884931,54.20560747663551,0.692180523617906
31,317,107,4.612625111552182,0.27905137206834646,-20.425695595463743,59.813084112149525,0.5272731107542463
32,324,107,8.59633764080645,0.5616512462296368,-17.789070462754108,56.074766355140184,0.8329576600507335
33,331,107,1.4905889327866406,0.09738823339385737,-19.216128538419362,52.336448598130836,0.23533584664435533
34,338,107,13.697170468243769,0.8094227746468219,-11.247187934580916,57.009345794392516,1.259416599306908
35,345,107,-12.409391459331598,-0.7516784544036756,-40.03185605627141,55.140186915887845,-1.105685864874489
36,352,107,18.17045872741061,0.9796228837263306,-18.257872206252735,59.813084112149525,1.6940742022199493
37,359,107,6.099394100816835,0.4083562791153571,-13.311291270169844,57.943925233644855,0.6266451487725008
38,366,107,-5.544966274448104,-0.35003027439379214,-29.851794640793216,51.4018691588785,-0.4250048462668052
39,373,107,-0.10260756711869545,-0.006960304799446046,-17.142370970282183,51.4018691588785,0.10503013633505688
40,380,107,-7.15702319927205,-0.4606530597417908,-29.764967264718432,48.598130841121495,-0.5845388191314305
41,387,107,17.475852929967097,1.071519455227567,-13.132080216974584,53.271028037383175,1.5948356431036634
42,394,107,-4.7401825295149465,-0.32188930936227983,-26.62740509335594,50.467289719626166,-0.36098988110961105
43,401,107,6.131208267278687,0.39153643230891205,-21.463857303354096,55.140186915887845,0.6670546755953731
44,408,107,9.431683770327858,0.5045203796877292,-19.958893642272248,55.140186915887845,0.9327773616529539
45,415,107,15.095190141685698,0.9278680680056737,-11.793452531213621,57.009345794392516,1.3821127151250447
46,422,107,-10.623793924519,-0.7134938107461811,-36.73025912683955,50.467289719626166,-0.9032821439570942
47,429,107,6.0081090631366685,0.3733728620823309,-13.863327066318243,60.747663551401864,0.6600116286603515
48,436,107,6.299670133539448,0.4033508851694298,-22.085503472007172,54.20560747663551,0.6623768835249145
49,443,107,-2.4181896022497873,-0.15456580846850945,-25.45558007224512,48.598130841121495,-0.10301400527878771
50,450,107,0.9112116240562962,0.05162561703889473,-22.404893759340126,55.140186915887845,0.1903242583086937
51,457,107,3.6566834609799814,0.23169213149931994,-17.9044246375581,55.140186915887845,0.4640138272990685
52,464,107,6.882192015273625,0.395002229496344,-23.08269692467235,56.074766355140184,0.7311827568065191
53,471,107,13.035390080075704,0.8272408080371216,-15.467347991932323,55.140186915887845,1.2455937713548946
54,478,107,-9.687347979309424,-0.6621631890977694,-30.79262830878897,54.20560747663551,-0.8266951444879416
55,485,107,6.504452429312613,0.38772570614610935,-23.699409731161857,58.87850467289719,0.6885274245672092
56,492,107,6.851392121951472,0.41569220832150705,-14.688282413727727,58.87850467289719,0.7372889307808603
57,499,107,-2.210312168332451,-0.1243845035382473,-31.170996288618202,53.271028037383175,-0.06652123948070823
58,506,107,-0.5312526675486096,-0.03620090834613385,-24.16410212123369,55.140186915887845,0.057109944598466154
59,513,107,-8.548530990754822,-0.5621794694407402,-31.607972754374135,49.532710280373834,-0.7633536401533217
60,520,107,0.8120562882119708,0.048615545213783314,-20.03553484280487,50.467289719626166,0.18098983008637817
61,527,107,2.0332185005488723,0.13990828070094694,-14.93100832101948,50.467289719626166,0.2582493131122537
62,534,107,7.5970494152391765,0.42935984590029236,-14.756652113940627,56.074766355140184,0.7486879954294677
63,541,107,-0.8293472896563125,-0.05608583448259853,-24.294751876037946,47.66355140186916,0.021057044763045322
64,548,107,6.444528801314742,0.4246490040139296,-14.148579153747287,56.074766355140184,0.7009107521467306
65,555,107,2.075943810042502,0.11795605852765445,-23.88969505745806,54.20560747663551,0.3204406370635087
